step,suceptible_status,infected_status,recovered_status,vaccinated_status
5926,0,461,376,0
5927,0,462,375,0
5928,0,461,376,0
5929,0,461,376,0
5930,0,462,375,0
5931,0,462,375,0
5932,0,463,374,0
5933,0,463,374,0
5934,0,463,374,0
5935,0,464,373,0
5936,0,464,373,0
5937,0,464,373,0
5938,0,464,373,0
5939,0,464,373,0
5940,0,463,374,0
5941,0,463,373,0
5942,0,466,370,0
5943,0,465,371,0
5944,0,465,371,0
5945,0,464,372,0
5946,0,464,372,0
5947,0,467,369,0
5948,0,469,367,0
5949,0,469,367,0
5950,0,470,366,0
5951,0,469,367,0
5952,0,469,367,0
5953,0,469,367,0
5954,0,468,368,0
5955,0,468,368,0
5956,0,468,368,0
5957,0,468,368,0
5958,0,469,367,0
5959,0,469,367,0
5960,0,471,365,0
5961,0,472,364,0
5962,0,472,364,0
5963,0,473,363,0
5964,0,472,364,0
5965,0,472,364,0
5966,0,471,365,0
5967,0,470,366,0
5968,0,469,367,0
5969,0,470,366,0
5970,0,470,366,0
5971,0,470,366,0
5972,0,470,366,0
5973,0,471,365,0
5974,0,473,363,0
5975,0,474,362,0
5976,0,476,360,0
5977,0,476,360,0
5978,0,477,359,0
5979,0,477,359,0
5980,0,478,358,0
5981,0,478,358,0
5982,0,476,360,0
5983,0,474,361,0
5984,0,475,360,0
5985,0,479,356,0
5986,0,477,358,0
5987,0,477,358,0
5988,0,478,357,0
5989,0,477,358,0
5990,0,476,359,0
5991,0,476,359,0
5992,0,477,358,0
5993,0,477,358,0
5994,0,476,359,0
5995,0,475,360,0
5996,0,476,359,0
5997,0,475,360,0
5998,0,475,360,0
5999,0,474,361,0
6000,0,471,364,0
6001,0,470,365,0
6002,0,469,366,0
6003,0,469,366,0
6004,0,469,366,0
6005,0,469,366,0
6006,0,471,364,0
6007,0,470,365,0
6008,0,470,365,0
6009,0,468,367,0
6010,0,467,368,0
6011,0,467,368,0
6012,0,466,369,0
6013,0,467,368,0
6014,0,466,369,0
6015,0,467,368,0
6016,0,468,367,0
6017,0,468,367,0
6018,0,468,367,0
6019,0,468,367,0
6020,0,468,367,0
6021,0,466,369,0
6022,0,466,369,0
6023,0,464,371,0
6024,0,464,371,0
6025,0,464,371,0
6026,0,464,371,0
6027,0,464,371,0
6028,0,464,371,0
6029,0,464,371,0
6030,0,463,372,0
6031,0,463,372,0
6032,0,461,373,0
6033,0,462,372,0
6034,0,462,372,0
6035,0,462,372,0
6036,0,462,372,0
6037,0,461,373,0
6038,0,461,373,0
6039,0,461,373,0
6040,0,462,372,0
6041,0,462,372,0
6042,0,463,371,0
6043,0,464,370,0
6044,0,463,371,0
6045,0,465,369,0
6046,0,465,369,0
6047,0,463,371,0
6048,0,465,369,0
6049,0,464,370,0
6050,0,465,369,0
6051,0,464,370,0
6052,0,464,370,0
6053,0,464,370,0
6054,0,463,371,0
6055,0,464,370,0
6056,0,464,370,0
6057,0,463,371,0
6058,0,464,370,0
6059,0,465,369,0
6060,0,465,369,0
6061,0,465,369,0
6062,0,466,368,0
6063,0,466,368,0
6064,0,466,368,0
6065,0,466,368,0
6066,0,466,368,0
6067,0,467,367,0
6068,0,467,367,0
6069,0,468,366,0
6070,0,469,365,0
6071,0,469,365,0
6072,0,469,365,0
6073,0,470,364,0
6074,0,469,365,0
6075,0,469,365,0
6076,0,469,365,0
6077,0,469,365,0
6078,0,469,365,0
6079,0,470,364,0
6080,0,471,363,0
6081,0,472,362,0
6082,0,472,362,0
6083,0,472,362,0
6084,0,472,362,0
6085,0,472,362,0
6086,0,472,362,0
6087,0,472,362,0
6088,0,472,362,0
6089,0,470,364,0
6090,0,470,364,0
6091,0,469,365,0
6092,0,469,365,0
6093,0,471,363,0
6094,0,471,363,0
6095,0,471,363,0
6096,0,471,363,0
6097,0,471,363,0
6098,0,469,365,0
6099,0,468,366,0
6100,0,468,366,0
6101,0,468,366,0
6102,0,467,367,0
6103,0,467,367,0
6104,0,468,366,0
6105,0,468,366,0
6106,0,469,365,0
6107,0,469,365,0
6108,0,469,365,0
6109,0,470,364,0
6110,0,470,364,0
6111,0,470,364,0
6112,0,470,364,0
6113,0,470,364,0
6114,0,470,364,0
6115,0,469,365,0
6116,0,467,367,0
6117,0,467,367,0
6118,0,467,367,0
6119,0,468,366,0
6120,0,468,366,0
6121,0,470,364,0
6122,0,470,364,0
6123,0,471,363,0
6124,0,471,363,0
6125,0,470,364,0
6126,0,471,363,0
6127,0,471,363,0
6128,0,471,363,0
6129,0,470,364,0
6130,0,471,363,0
6131,0,471,363,0
6132,0,471,363,0
6133,0,470,364,0
6134,0,471,363,0
6135,0,471,363,0
6136,0,472,362,0
6137,0,472,362,0
6138,0,472,362,0
6139,0,472,362,0
6140,0,472,362,0
6141,0,472,362,0
6142,0,473,361,0
6143,0,473,361,0
6144,0,473,361,0
6145,0,473,361,0
6146,0,473,361,0
6147,0,471,363,0
6148,0,469,364,0
6149,0,469,364,0
6150,0,468,365,0
6151,0,467,366,0
6152,0,466,367,0
6153,0,466,367,0
6154,0,466,367,0
6155,0,466,367,0
6156,0,465,367,0
6157,0,465,367,0
6158,0,465,367,0
6159,0,464,368,0
6160,0,464,368,0
6161,0,464,368,0
6162,0,464,368,0
6163,0,465,367,0
6164,0,466,366,0
6165,0,466,366,0
6166,0,467,365,0
6167,0,467,365,0
6168,0,466,366,0
6169,0,468,364,0
6170,0,468,364,0
6171,0,467,365,0
6172,0,468,364,0
6173,0,467,365,0
6174,0,466,366,0
6175,0,466,366,0
6176,0,466,366,0
6177,0,466,366,0
6178,0,466,366,0
6179,0,467,365,0
6180,0,467,365,0
6181,0,467,365,0
6182,0,466,366,0
6183,0,468,364,0
6184,0,469,363,0
6185,0,469,363,0
6186,0,470,362,0
6187,0,470,362,0
6188,0,470,362,0
6189,0,468,364,0
6190,0,466,366,0
6191,0,466,366,0
6192,0,468,364,0
6193,0,467,365,0
6194,0,467,365,0
6195,0,467,365,0
6196,0,467,365,0
6197,0,467,365,0
6198,0,467,365,0
6199,0,468,364,0
6200,0,471,361,0
6201,0,471,361,0
6202,0,471,361,0
6203,0,471,361,0
6204,0,473,359,0
6205,0,474,358,0
6206,0,473,359,0
6207,0,473,359,0
6208,0,473,359,0
6209,0,473,359,0
6210,0,473,359,0
6211,0,473,359,0
6212,0,473,359,0
6213,0,474,358,0
6214,0,474,358,0
6215,0,474,358,0
6216,0,474,358,0
6217,0,474,358,0
6218,0,476,356,0
6219,0,477,355,0
6220,0,478,354,0
6221,0,478,354,0
6222,0,478,354,0
6223,0,478,354,0
6224,0,478,354,0
6225,0,478,354,0
6226,0,478,354,0
6227,0,477,355,0
6228,0,475,357,0
6229,0,475,357,0
6230,0,476,356,0
6231,0,476,356,0
6232,0,474,358,0
6233,0,475,357,0
6234,0,475,357,0
6235,0,476,356,0
6236,0,476,356,0
6237,0,476,356,0
6238,0,476,356,0
6239,0,476,356,0
6240,0,475,357,0
6241,0,477,355,0
6242,0,478,354,0
6243,0,478,354,0
6244,0,477,355,0
6245,0,478,354,0
6246,0,477,355,0
6247,0,477,355,0
6248,0,474,357,0
6249,0,475,356,0
6250,0,475,356,0
6251,0,475,356,0
6252,0,476,355,0
6253,0,476,355,0
6254,0,477,354,0
6255,0,476,355,0
6256,0,475,356,0
6257,0,475,356,0
6258,0,476,355,0
6259,0,476,355,0
6260,0,475,356,0
6261,0,475,356,0
6262,0,474,357,0
6263,0,474,357,0
6264,0,475,356,0
6265,0,474,357,0
6266,0,474,357,0
6267,0,474,357,0
6268,0,473,358,0
6269,0,470,361,0
6270,0,469,362,0
6271,0,470,361,0
6272,0,470,361,0
6273,0,470,361,0
6274,0,470,361,0
6275,0,468,363,0
6276,0,468,363,0
6277,0,467,364,0
6278,0,467,364,0
6279,0,466,365,0
6280,0,466,365,0
6281,0,465,366,0
6282,0,466,365,0
6283,0,466,365,0
6284,0,467,364,0
6285,0,466,365,0
6286,0,467,364,0
6287,0,468,363,0
6288,0,469,362,0
6289,0,467,364,0
6290,0,468,363,0
6291,0,468,363,0
6292,0,467,364,0
6293,0,466,365,0
6294,0,465,366,0
6295,0,464,367,0
6296,0,464,367,0
6297,0,466,365,0
6298,0,466,365,0
6299,0,466,365,0
6300,0,465,366,0
6301,0,464,367,0
6302,0,464,367,0
6303,0,463,368,0
6304,0,461,370,0
6305,0,460,371,0
6306,0,462,369,0
6307,0,462,369,0
6308,0,461,370,0
6309,0,460,371,0
6310,0,459,372,0
6311,0,458,373,0
6312,0,458,373,0
6313,0,457,374,0
6314,0,456,375,0
6315,0,457,374,0
6316,0,458,373,0
6317,0,458,373,0
6318,0,459,372,0
6319,0,458,373,0
6320,0,456,375,0
6321,0,455,376,0
6322,0,457,374,0
6323,0,457,374,0
6324,0,457,374,0
6325,0,457,374,0
6326,0,457,374,0
6327,0,457,374,0
6328,0,456,375,0
6329,0,456,375,0
6330,0,456,375,0
6331,0,455,376,0
6332,0,456,375,0
6333,0,455,376,0
6334,0,453,378,0
6335,0,453,378,0
6336,0,453,378,0
6337,0,453,378,0
6338,0,453,378,0
6339,0,453,378,0
6340,0,452,379,0
6341,0,451,380,0
6342,0,452,379,0
6343,0,452,379,0
6344,0,453,378,0
6345,0,454,377,0
6346,0,455,376,0
6347,0,453,378,0
6348,0,453,378,0
6349,0,453,378,0
6350,0,453,378,0
6351,0,452,379,0
6352,0,451,380,0
6353,0,451,380,0
6354,0,450,381,0
6355,0,450,381,0
6356,0,450,381,0
6357,0,449,381,0
6358,0,448,382,0
6359,0,448,382,0
6360,0,448,382,0
6361,0,447,383,0
6362,0,446,384,0
6363,0,446,384,0
6364,0,446,384,0
6365,0,445,385,0
6366,0,445,385,0
6367,0,445,385,0
6368,0,445,385,0
6369,0,443,387,0
6370,0,443,387,0
6371,0,442,388,0
6372,0,441,389,0
6373,0,444,386,0
6374,0,445,385,0
6375,0,445,385,0
6376,0,445,385,0
6377,0,444,385,0
6378,0,445,384,0
6379,0,446,383,0
6380,0,446,383,0
6381,0,446,383,0
6382,0,446,383,0
6383,0,447,382,0
6384,0,446,383,0
6385,0,446,383,0
6386,0,445,384,0
6387,0,444,385,0
6388,0,444,385,0
6389,0,444,385,0
6390,0,444,385,0
6391,0,442,387,0
6392,0,443,386,0
6393,0,442,387,0
6394,0,442,387,0
6395,0,442,387,0
6396,0,440,389,0
6397,0,438,391,0
6398,0,436,393,0
6399,0,435,394,0
6400,0,434,395,0
6401,0,434,395,0
6402,0,434,395,0
6403,0,433,396,0
6404,0,432,397,0
6405,0,432,397,0
6406,0,430,399,0
6407,0,429,400,0
6408,0,429,400,0
6409,0,430,399,0
6410,0,431,398,0
6411,0,433,396,0
6412,0,432,396,0
6413,0,431,397,0
6414,0,429,399,0
6415,0,428,400,0
6416,0,428,400,0
6417,0,428,400,0
6418,0,428,400,0
6419,0,429,399,0
6420,0,429,399,0
6421,0,428,400,0
6422,0,428,400,0
6423,0,429,399,0
6424,0,429,399,0
6425,0,429,399,0
6426,0,429,399,0
6427,0,429,399,0
6428,0,427,401,0
6429,0,426,402,0
6430,0,424,403,0
6431,0,422,405,0
6432,0,423,404,0
6433,0,422,405,0
6434,0,421,406,0
6435,0,421,406,0
6436,0,421,406,0
6437,0,420,407,0
6438,0,420,407,0
6439,0,419,408,0
6440,0,417,410,0
6441,0,416,411,0
6442,0,416,411,0
6443,0,416,411,0
6444,0,415,412,0
6445,0,415,412,0
6446,0,411,416,0
6447,0,411,416,0
6448,0,410,417,0
6449,0,409,418,0
6450,0,409,418,0
6451,0,408,419,0
6452,0,409,418,0
6453,0,408,419,0
6454,0,408,419,0
6455,0,408,419,0
6456,0,407,420,0
6457,0,408,419,0
6458,0,408,419,0
6459,0,409,418,0
6460,0,408,419,0
6461,0,407,420,0
6462,0,406,421,0
6463,0,405,422,0
6464,0,404,423,0
6465,0,404,423,0
6466,0,404,423,0
6467,0,404,423,0
6468,0,406,420,0
6469,0,410,416,0
6470,0,409,417,0
6471,0,407,419,0
6472,0,407,419,0
6473,0,404,422,0
6474,0,404,422,0
6475,0,404,422,0
6476,0,405,421,0
6477,0,405,421,0
6478,0,406,420,0
6479,0,408,418,0
6480,0,409,417,0
6481,0,409,417,0
6482,0,408,418,0
6483,0,408,418,0
6484,0,408,418,0
6485,0,408,418,0
6486,0,408,418,0
6487,0,408,418,0
6488,0,409,417,0
6489,0,408,418,0
6490,0,408,418,0
6491,0,408,418,0
6492,0,409,417,0
6493,0,408,418,0
6494,0,408,418,0
6495,0,407,419,0
6496,0,404,422,0
6497,0,404,422,0
6498,0,404,422,0
6499,0,404,422,0
6500,0,403,423,0
6501,0,402,424,0
6502,0,402,424,0
6503,0,402,424,0
6504,0,402,424,0
6505,0,402,424,0
6506,0,401,425,0
6507,0,401,425,0
6508,0,401,425,0
6509,0,401,425,0
6510,0,400,426,0
6511,0,400,426,0
6512,0,401,425,0
6513,0,402,424,0
6514,0,400,426,0
6515,0,400,426,0
6516,0,400,426,0
6517,0,398,428,0
6518,0,399,427,0
6519,0,399,427,0
6520,0,398,428,0
6521,0,398,428,0
6522,0,397,429,0
6523,0,397,429,0
6524,0,398,428,0
6525,0,398,428,0
6526,0,395,431,0
6527,0,395,431,0
6528,0,395,431,0
6529,0,395,431,0
6530,0,395,431,0
6531,0,394,432,0
6532,0,394,432,0
6533,0,394,432,0
6534,0,394,432,0
6535,0,392,434,0
6536,0,391,435,0
6537,0,390,436,0
6538,0,387,439,0
6539,0,387,439,0
6540,0,388,438,0
6541,0,388,438,0
6542,0,387,439,0
6543,0,387,439,0
6544,0,385,441,0
6545,0,385,441,0
6546,0,385,441,0
6547,0,383,443,0
6548,0,383,443,0
6549,0,382,444,0
6550,0,380,446,0
6551,0,378,448,0
6552,0,377,449,0
6553,0,376,450,0
6554,0,376,450,0
6555,0,375,451,0
6556,0,374,452,0
6557,0,373,452,0
6558,0,373,452,0
6559,0,372,453,0
6560,0,372,453,0
6561,0,371,454,0
6562,0,372,453,0
6563,0,371,454,0
6564,0,372,453,0
6565,0,373,452,0
6566,0,373,452,0
6567,0,370,455,0
6568,0,371,454,0
6569,0,372,453,0
6570,0,371,454,0
6571,0,371,454,0
6572,0,371,454,0
6573,0,370,455,0
6574,0,370,455,0
6575,0,368,457,0
6576,0,368,457,0
6577,0,368,457,0
6578,0,365,460,0
6579,0,365,460,0
6580,0,364,461,0
6581,0,362,463,0
6582,0,360,464,0
6583,0,360,464,0
6584,0,359,465,0
6585,0,359,465,0
6586,0,359,465,0
6587,0,359,465,0
6588,0,360,464,0
6589,0,357,467,0
6590,0,358,466,0
6591,0,357,467,0
6592,0,358,466,0
6593,0,356,468,0
6594,0,356,468,0
6595,0,359,465,0
6596,0,360,464,0
6597,0,359,465,0
6598,0,358,466,0
6599,0,359,465,0
6600,0,359,465,0
6601,0,361,463,0
6602,0,360,464,0
6603,0,359,465,0
6604,0,357,467,0
6605,0,357,466,0
6606,0,357,466,0
6607,0,357,466,0
6608,0,356,466,0
6609,0,353,468,0
6610,0,352,468,0
6611,0,352,468,0
6612,0,352,468,0
6613,0,351,469,0
6614,0,349,471,0
6615,0,347,473,0
6616,0,347,473,0
6617,0,347,473,0
6618,0,346,474,0
6619,0,345,475,0
6620,0,342,478,0
6621,0,342,478,0
6622,0,342,478,0
6623,0,344,476,0
6624,0,344,476,0
6625,0,346,474,0
6626,0,345,475,0
6627,0,344,476,0
6628,0,342,478,0
6629,0,341,479,0
6630,0,339,481,0
6631,0,339,481,0
6632,0,339,481,0
6633,0,338,482,0
6634,0,337,483,0
6635,0,338,482,0
6636,0,338,482,0
6637,0,339,481,0
6638,0,338,482,0
6639,0,338,482,0
6640,0,338,482,0
6641,0,337,483,0
6642,0,336,484,0
6643,0,338,482,0
6644,0,335,485,0
6645,0,336,484,0
6646,0,334,486,0
6647,0,333,487,0
6648,0,335,485,0
6649,0,336,484,0
6650,0,335,485,0
6651,0,336,484,0
6652,0,336,484,0
6653,0,336,484,0
6654,0,336,484,0
6655,0,335,485,0
6656,0,335,485,0
6657,0,335,485,0
6658,0,336,484,0
6659,0,336,484,0
6660,0,336,484,0
6661,0,334,486,0
6662,0,331,489,0
6663,0,331,489,0
6664,0,331,489,0
6665,0,331,489,0
6666,0,330,490,0
6667,0,327,492,0
6668,0,325,494,0
6669,0,325,494,0
6670,0,324,495,0
6671,0,324,495,0
6672,0,324,495,0
6673,0,324,495,0
6674,0,324,495,0
6675,0,325,494,0
6676,0,325,494,0
6677,0,325,494,0
6678,0,324,495,0
6679,0,324,495,0
6680,0,323,496,0
6681,0,321,498,0
6682,0,321,498,0
6683,0,321,497,0
6684,0,320,498,0
6685,0,320,498,0
6686,0,319,499,0
6687,0,319,499,0
6688,0,318,500,0
6689,0,317,501,0
6690,0,317,501,0
6691,0,318,500,0
6692,0,317,500,0
6693,0,316,501,0
6694,0,315,502,0
6695,0,314,503,0
6696,0,313,504,0
6697,0,313,504,0
6698,0,312,505,0
6699,0,312,505,0
6700,0,311,506,0
6701,0,312,505,0
6702,0,311,506,0
6703,0,311,506,0
6704,0,310,507,0
6705,0,306,511,0
6706,0,307,510,0
6707,0,308,509,0
6708,0,307,510,0
6709,0,307,510,0
6710,0,307,510,0
6711,0,307,510,0
6712,0,306,511,0
6713,0,306,511,0
6714,0,306,511,0
6715,0,308,509,0
6716,0,307,510,0
6717,0,307,510,0
6718,0,307,510,0
6719,0,307,510,0
6720,0,308,509,0
6721,0,308,509,0
6722,0,307,510,0
6723,0,306,511,0
6724,0,306,511,0
6725,0,304,512,0
6726,0,302,514,0
6727,0,304,512,0
6728,0,304,512,0
6729,0,304,512,0
6730,0,304,512,0
6731,0,304,512,0
6732,0,305,511,0
6733,0,304,512,0
6734,0,306,510,0
6735,0,307,509,0
6736,0,306,510,0
6737,0,306,510,0
6738,0,306,510,0
6739,0,306,510,0
6740,0,307,509,0
6741,0,307,509,0
6742,0,307,509,0
6743,0,308,508,0
6744,0,309,507,0
6745,0,309,507,0
6746,0,309,507,0
6747,0,309,507,0
6748,0,308,508,0
6749,0,308,508,0
6750,0,308,508,0
6751,0,308,508,0
6752,0,308,508,0
6753,0,307,509,0
6754,0,307,509,0
6755,0,307,509,0
6756,0,309,507,0
6757,0,309,507,0
6758,0,309,507,0
6759,0,309,507,0
6760,0,308,508,0
6761,0,310,506,0
6762,0,314,501,0
6763,0,313,502,0
6764,0,315,500,0
6765,0,315,500,0
6766,0,315,500,0
6767,0,316,499,0
6768,0,315,499,0
6769,0,316,498,0
6770,0,317,497,0
6771,0,317,497,0
6772,0,318,496,0
6773,0,319,495,0
6774,0,319,495,0
6775,0,320,494,0
6776,0,321,493,0
6777,0,321,493,0
6778,0,320,494,0
6779,0,320,494,0
6780,0,322,492,0
6781,0,323,491,0
6782,0,322,492,0
6783,0,322,492,0
6784,0,323,491,0
6785,0,324,490,0
6786,0,324,490,0
6787,0,323,491,0
6788,0,323,491,0
6789,0,322,492,0
6790,0,322,492,0
6791,0,323,491,0
6792,0,324,490,0
6793,0,323,491,0
6794,0,323,491,0
6795,0,323,491,0
6796,0,325,489,0
6797,0,325,489,0
6798,0,325,489,0
6799,0,324,490,0
6800,0,324,490,0
6801,0,325,489,0
6802,0,325,489,0
6803,0,326,488,0
6804,0,326,488,0
6805,0,326,488,0
6806,0,327,487,0
6807,0,329,485,0
6808,0,331,483,0
6809,0,331,483,0
6810,0,332,482,0
6811,0,332,482,0
6812,0,332,482,0
6813,0,332,482,0
6814,0,332,482,0
6815,0,333,481,0
6816,0,334,480,0
6817,0,334,480,0
6818,0,334,480,0
6819,0,334,480,0
6820,0,334,480,0
6821,0,334,480,0
6822,0,334,480,0
6823,0,334,480,0
6824,0,333,481,0
6825,0,333,481,0
6826,0,333,481,0
6827,0,336,478,0
6828,0,336,478,0
6829,0,336,478,0
6830,0,336,478,0
6831,0,337,477,0
6832,0,338,476,0
6833,0,338,476,0
6834,0,339,475,0
6835,0,340,474,0
6836,0,339,475,0
6837,0,339,475,0
6838,0,337,477,0
6839,0,338,476,0
6840,0,340,474,0
6841,0,339,475,0
6842,0,340,474,0
6843,0,339,475,0
6844,0,340,474,0
6845,0,341,473,0
6846,0,340,474,0
6847,0,341,473,0
6848,0,343,471,0
6849,0,342,472,0
6850,0,343,471,0
6851,0,343,471,0
6852,0,343,471,0
6853,0,343,471,0
6854,0,343,471,0
6855,0,343,471,0
6856,0,342,472,0
6857,0,344,470,0
6858,0,345,469,0
6859,0,347,467,0
6860,0,346,468,0
6861,0,346,468,0
6862,0,345,469,0
6863,0,345,468,0
6864,0,345,468,0
6865,0,349,464,0
6866,0,349,464,0
6867,0,349,464,0
6868,0,353,460,0
6869,0,354,459,0
6870,0,357,456,0
6871,0,359,454,0
6872,0,360,453,0
6873,0,360,453,0
6874,0,361,452,0
6875,0,362,451,0
6876,0,363,450,0
6877,0,363,450,0
6878,0,363,450,0
6879,0,364,449,0
6880,0,365,448,0
6881,0,364,449,0
6882,0,364,449,0
6883,0,365,448,0
6884,0,364,449,0
6885,0,365,448,0
6886,0,364,449,0
6887,0,364,449,0
6888,0,365,448,0
6889,0,364,449,0
6890,0,363,450,0
6891,0,366,447,0
6892,0,365,448,0
6893,0,366,447,0
6894,0,365,448,0
6895,0,365,448,0
6896,0,365,448,0
6897,0,365,448,0
6898,0,367,446,0
6899,0,366,447,0
6900,0,366,447,0
6901,0,366,447,0
6902,0,366,447,0
6903,0,367,446,0
6904,0,365,446,0
6905,0,364,447,0
6906,0,363,448,0
6907,0,363,448,0
6908,0,362,449,0
6909,0,362,449,0
6910,0,364,447,0
6911,0,364,447,0
6912,0,363,448,0
6913,0,363,448,0
6914,0,363,448,0
6915,0,364,447,0
6916,0,365,446,0
6917,0,366,445,0
6918,0,365,446,0
6919,0,364,447,0
6920,0,362,449,0
6921,0,362,449,0
6922,0,362,449,0
6923,0,362,449,0
6924,0,361,450,0
6925,0,361,450,0
6926,0,362,449,0
6927,0,363,448,0
6928,0,364,447,0
6929,0,364,447,0
6930,0,367,444,0
6931,0,369,442,0
6932,0,371,440,0
6933,0,370,440,0
6934,0,371,439,0
6935,0,371,439,0
6936,0,371,439,0
6937,0,371,439,0
6938,0,369,441,0
6939,0,370,440,0
6940,0,369,441,0
6941,0,368,442,0
6942,0,370,440,0
6943,0,370,440,0
6944,0,371,439,0
6945,0,371,439,0
6946,0,371,439,0
6947,0,374,436,0
6948,0,376,434,0
6949,0,376,434,0
6950,0,377,433,0
6951,0,377,433,0
6952,0,378,432,0
6953,0,375,435,0
6954,0,376,434,0
6955,0,376,434,0
6956,0,377,433,0
6957,0,378,432,0
6958,0,378,432,0
6959,0,378,432,0
6960,0,378,432,0
6961,0,375,435,0
6962,0,373,437,0
6963,0,372,438,0
6964,0,372,438,0
6965,0,371,439,0
6966,0,370,440,0
6967,0,372,438,0
6968,0,372,438,0
6969,0,372,438,0
6970,0,373,437,0
6971,0,374,436,0
6972,0,373,437,0
6973,0,374,436,0
6974,0,373,437,0
6975,0,375,435,0
6976,0,375,435,0
6977,0,375,435,0
6978,0,375,435,0
6979,0,375,435,0
6980,0,377,433,0
6981,0,377,433,0
6982,0,377,433,0
6983,0,378,432,0
6984,0,377,433,0
6985,0,377,433,0
6986,0,377,433,0
6987,0,377,433,0
6988,0,377,433,0
6989,0,378,432,0
6990,0,378,432,0
6991,0,377,432,0
6992,0,377,432,0
6993,0,377,432,0
6994,0,378,431,0
6995,0,380,429,0
6996,0,381,428,0
6997,0,381,428,0
6998,0,381,428,0
6999,0,381,428,0
7000,0,383,426,0
7001,0,388,421,0
7002,0,387,422,0
7003,0,390,419,0
7004,0,389,420,0
7005,0,389,420,0
7006,0,390,419,0
7007,0,390,419,0
7008,0,389,420,0
7009,0,392,417,0
7010,0,392,417,0
7011,0,392,417,0
7012,0,392,417,0
7013,0,393,416,0
7014,0,394,415,0
7015,0,395,414,0
7016,0,395,414,0
7017,0,393,416,0
7018,0,395,414,0
7019,0,396,413,0
7020,0,396,413,0
7021,0,396,413,0
7022,0,397,412,0
7023,0,398,411,0
7024,0,400,409,0
7025,0,400,409,0
7026,0,399,410,0
7027,0,400,409,0
7028,0,401,408,0
7029,0,403,406,0
7030,0,404,405,0
7031,0,405,404,0
7032,0,407,402,0
7033,0,407,402,0
7034,0,408,401,0
7035,0,407,402,0
7036,0,408,401,0
7037,0,410,399,0
7038,0,409,399,0
7039,0,409,399,0
7040,0,409,399,0
7041,0,409,399,0
7042,0,407,401,0
7043,0,407,401,0
7044,0,407,401,0
7045,0,407,401,0
7046,0,406,402,0
7047,0,406,402,0
7048,0,406,402,0
7049,0,407,401,0
7050,0,408,400,0
7051,0,409,399,0
7052,0,409,399,0
7053,0,411,397,0
7054,0,413,395,0
7055,0,412,396,0
7056,0,411,397,0
7057,0,412,395,0
7058,0,412,395,0
7059,0,411,396,0
7060,0,411,396,0
7061,0,410,397,0
7062,0,409,398,0
7063,0,409,398,0
7064,0,408,399,0
7065,0,407,400,0
7066,0,408,399,0
7067,0,408,399,0
7068,0,408,399,0
7069,0,409,398,0
7070,0,408,399,0
7071,0,408,399,0
7072,0,409,398,0
7073,0,410,397,0
7074,0,409,398,0
7075,0,409,398,0
7076,0,410,397,0
7077,0,410,397,0
7078,0,410,397,0
7079,0,409,398,0
7080,0,409,398,0
7081,0,411,396,0
7082,0,411,396,0
7083,0,410,397,0
7084,0,410,397,0
7085,0,410,397,0
7086,0,410,397,0
7087,0,410,397,0
7088,0,411,396,0
7089,0,412,395,0
7090,0,413,394,0
7091,0,414,393,0
7092,0,415,392,0
7093,0,413,394,0
7094,0,413,394,0
7095,0,412,395,0
7096,0,412,395,0
7097,0,412,395,0
7098,0,411,396,0
7099,0,410,397,0
7100,0,410,397,0
7101,0,411,396,0
7102,0,411,396,0
7103,0,410,397,0
7104,0,411,396,0
7105,0,411,396,0
7106,0,411,396,0
7107,0,411,396,0
7108,0,412,395,0
7109,0,413,394,0
7110,0,412,395,0
7111,0,412,395,0
7112,0,411,395,0
7113,0,411,395,0
7114,0,411,395,0
7115,0,411,395,0
7116,0,411,395,0
7117,0,411,395,0
7118,0,412,394,0
7119,0,413,393,0
7120,0,414,392,0
7121,0,414,392,0
7122,0,414,392,0
7123,0,414,392,0
7124,0,414,392,0
7125,0,414,392,0
7126,0,414,392,0
7127,0,414,392,0
7128,0,414,392,0
7129,0,413,393,0
7130,0,412,394,0
7131,0,410,396,0
7132,0,409,397,0
7133,0,410,396,0
7134,0,410,396,0
7135,0,410,396,0
7136,0,410,396,0
7137,0,410,396,0
7138,0,408,398,0
7139,0,407,399,0
7140,0,408,398,0
7141,0,408,398,0
7142,0,407,399,0
7143,0,406,400,0
7144,0,406,400,0
7145,0,407,399,0
7146,0,407,399,0
7147,0,406,400,0
7148,0,407,399,0
7149,0,410,396,0
7150,0,409,397,0
7151,0,409,397,0
7152,0,408,398,0
7153,0,408,398,0
7154,0,408,398,0
7155,0,411,395,0
7156,0,411,395,0
7157,0,411,395,0
7158,0,410,396,0
7159,0,410,396,0
7160,0,410,396,0
7161,0,411,395,0
7162,0,411,395,0
7163,0,411,395,0
7164,0,411,395,0
7165,0,411,395,0
7166,0,411,395,0
7167,0,411,395,0
7168,0,411,395,0
7169,0,411,395,0
7170,0,411,395,0
7171,0,411,395,0
7172,0,411,395,0
7173,0,411,395,0
7174,0,411,395,0
7175,0,412,394,0
7176,0,412,394,0
7177,0,412,394,0
7178,0,411,395,0
7179,0,410,396,0
7180,0,409,397,0
7181,0,410,396,0
7182,0,410,396,0
7183,0,411,395,0
7184,0,412,394,0
7185,0,412,394,0
7186,0,412,394,0
7187,0,412,394,0
7188,0,409,397,0
7189,0,406,400,0
7190,0,406,400,0
7191,0,407,399,0
7192,0,404,402,0
7193,0,406,400,0
7194,0,406,400,0
7195,0,407,399,0
